5,0,1.0000159740447998,1.0000159740447998,113213328,905692156.4329183,0.01399509973831279,0,78186,false
5,100.00001096725464,101.0000069141388,0.9999959468841553,59501216,476011657.3303906,0.04563243601325291,50.11472205698469,82373,false
5,10.000025033950806,11.000009059906006,0.9999840259552002,118318976,946566928.5025219,0.013683558295691291,0,81712,false
5,1.0000159740447998,2.000032901763916,1.0000169277191162,118320424,946547369.1120055,0.012766025393966578,0,81713,false
5,101.0000069141388,102.00001096725464,1.0000040531158447,59486736,475891959.15475994,0.049243698445199074,50.10990345497601,82345,false
5,102.00001096725464,103.00000786781311,0.9999969005584717,59475152,475802690.72261894,0.029060385126860447,50.10931882227189,82328,false
5,103.00000786781311,104.00005984306335,1.0000519752502441,59617056,476911660.3971065,0.028317158544459816,49.99878555293775,82342,false
5,104.00005984306335,105.00006794929504,1.0000081062316895,59721312,477766623.1130596,0.03225270445827436,49.91499489969398,82348,false
5,105.00006794929504,106.00001096725464,0.9999430179595947,59612712,476928872.38027644,0.023052400069711935,49.996356216295,82332,false
5,106.00001096725464,107.00002598762512,1.0000150203704834,59605472,476836613.7374016,0.03427287919323019,50.02488800398208,82369,false
5,107.00002598762512,108.00000786781311,0.9999818801879883,59661944,477304200.6623884,0.04858726436534217,49.967213911016124,82352,false
5,108.00000786781311,109.00006484985352,1.0000569820404053,59686560,477465273.0545187,0.03550262424513506,49.935628051594726,82334,false
5,109.00006484985352,110.000009059906,0.9999442100524902,59473704,475816177.7595815,0.024671023338558824,50.081429265921244,82280,false
5,110.000009059906,111.00003790855408,1.0000288486480713,59347728,474768127.58137196,0.037872151591933946,50.241592812917325,82370,false
5,11.000009059906006,12.000005960464478,0.9999969005584717,118323320,946589493.8987876,0.012541135283017051,0,81715,false
5,111.00003790855408,112.000009059906,0.9999711513519287,59719864,477772695.0963389,0.026245532335607284,49.89795670448748,82318,false
5,112.000009059906,113.00006484985352,1.0000557899475098,59685112,477454258.85196036,0.027551622558361914,49.948392894005075,82353,false
5,113.00006484985352,114.00003695487976,0.9999721050262451,59577960,476636975.77592987,0.03615964423211836,50.04249635745508,82360,false
5,114.00003695487976,115.00006103515625,1.0000240802764893,59824120,478581435.6267075,0.02824597751520576,49.81536817044433,82326,false
5,115.00006103515625,116.00000786781311,0.9999468326568604,59858872,478896437.65122896,0.049796628843523295,49.81791254946709,82378,false
5,116.00000786781311,117.00003004074097,1.0000221729278564,59628640,477018543.1022576,0.03931024471021491,49.98360317248248,82333,false
5,117.00003004074097,118.00002098083496,0.9999909400939941,59579408,476639582.3098144,0.04070650799306727,50.03218167466149,82345,false
5,118.00002098083496,119.00002694129944,1.0000059604644775,59488184,475902635.39924693,0.0378131045743497,50.10808316331487,82344,false
5,119.00002694129944,120.00007700920105,1.0000500679016113,59566376,476507150.28688234,0.04389735531058152,50.049783865170724,82356,false
5,12.000005960464478,13.000042915344238,1.0000369548797607,118317528,946505246.0124407,0.014670608554899224,0,81711,false
5,120.00007700920105,120.03213095664978,0.03205394744873047,1909912,476674394.76647526,0.02455573360943385,49.48295672156262,2611,false
5,13.000042915344238,14.0000319480896,0.9999890327453613,118316080,946539020.934468,0.014542906903023536,0,81710,false
5,14.0000319480896,15.000041007995605,1.0000090599060059,118320424,946554816.3023349,0.0145048805711237,0,81713,false
5,15.000041007995605,16.000021934509277,0.9999809265136719,118317528,946558278.1663774,0.014158379661186948,0,81711,false
5,16.000021934509277,17.000017881393433,0.9999959468841553,118317528,946544060.4527291,0.014166786786052803,0,81711,false
5,17.000017881393433,18.000053882598877,1.0000360012054443,118320424,946529315.8036426,0.01391773609536941,0,81713,false
5,18.000053882598877,19.000009059906006,0.9999551773071289,118317528,946582652.3835049,0.013249291221309646,0,81711,false
5,19.000009059906006,20.000030040740967,1.000020980834961,118316080,946508781.4554672,0.013602205371861586,0,81710,false
5,20.000030040740967,21.00000786781311,0.9999778270721436,118323320,946607549.0608937,0.013110598837405995,0,81715,false
5,2.000032901763916,3.0000529289245605,1.0000200271606445,118140872,945108048.1692929,0.013685602965354149,0.1493067028918995,81711,false
5,21.00000786781311,22.000033855438232,1.000025987625122,118336352,946666214.3933046,0.01277349406866128,0,81724,false
5,22.000033855438232,23.000009059906006,0.9999752044677734,118334904,946702705.9974555,0.01250316663139803,0,81723,false
5,23.000009059906006,24.000006914138794,0.9999978542327881,118316080,946530671.034479,0.012032335999381338,0,81710,false
5,24.000006914138794,25.000030040740967,1.0000231266021729,118294360,946332994.5333124,0.014559917620021474,0,81695,false
5,25.000030040740967,26.000033855438232,1.0000038146972656,118313184,946501861.3819375,0.014425041124634944,0,81708,false
5,26.000033855438232,27.00000786781311,0.9999740123748779,118317528,946564822.9717731,0.015783135348305707,0,81711,false
5,27.00000786781311,28.00000786781311,1,118317528,946540224,0.011847875596417357,0,81711,false
5,28.00000786781311,29.000027894973755,1.0000200271606445,118321872,946556019.170545,0.012825619645148452,0,81714,false
5,29.000027894973755,30.00003695487976,1.0000090599060059,118317528,946531648.5122329,0.012964860758631288,0,81711,false
5,30.00003695487976,31.00000786781311,0.9999709129333496,118316080,946556172.542479,0.01482499328763418,0,81710,false
5,3.0000529289245605,4.00004506111145,0.9999921321868896,118314632,946524503.0778946,0.012490228949363703,0,81709,false
